Specimen number (included),2
Modulus (Automatic Young's),"253,111.78885",MPa
Length,"26.00000",mm
Specimen ID,"0031"
Thickness,"2.01700",mm
Width,"10.19100",mm
Tensile stress at Tensile strength,"720.62848",MPa
Tensile strain (Strain 1) at Tensile strength,"0.02817",mm/mm

Time,Extension,Load,Tensile strain (Strain 1),Tensile stress
"47.00000","0.77362","7,177.34326","0.1376","349.1733"
"47.10000","0.77500","7,179.53760","0.1377","349.2801"
"47.20000","0.77725","7,206.58545","0.1386","350.5959"
"47.30000","0.77881","7,214.50146","0.1380","350.9810"
"47.40000","0.78037","7,222.78809","0.1386","351.3842"
"47.50000","0.78206","7,233.68896","0.1389","351.9145"
"47.60000","0.78412","7,251.09863","0.1390","352.7614"
"47.70000","0.78544","7,258.09473","0.1395","353.1018"
"47.80000","0.78662","7,256.71875","0.1391","353.0349"
"47.90000","0.78900","7,282.92188","0.1399","354.3096"
"48.00000","0.79044","7,291.55225","0.1397","354.7295"
"48.10000","0.79194","7,298.84961","0.1401","355.0845"
"48.20000","0.79369","7,310.94775","0.1404","355.6731"
"48.30000","0.79569","7,325.19678","0.1406","356.3663"
"48.40000","0.79725","7,340.08789","0.1411","357.0907"
"48.50000","0.79837","7,334.32471","0.1409","356.8104"
"48.60000","0.80050","7,354.80176","0.1411","357.8065"
"48.70000","0.80212","7,368.59375","0.1420","358.4775"
"48.80000","0.80362","7,376.67236","0.1418","358.8705"
"48.90000","0.80531","7,385.87988","0.1420","359.3185"
"49.00000","0.80737","7,403.95850","0.1425","360.1980"
"49.10000","0.80887","7,416.07715","0.1427","360.7876"
"49.20000","0.80994","7,411.08496","0.1430","360.5447"
"49.30000","0.81206","7,428.36230","0.1430","361.3852"
"49.40000","0.81381","7,446.98193","0.1433","362.2910"
"49.50000","0.81537","7,454.92188","0.1436","362.6773"
"49.60000","0.81694","7,463.30371","0.1437","363.0851"
"49.70000","0.81894","7,480.49561","0.1440","363.9215"
"49.80000","0.82069","7,496.84961","0.1444","364.7171"
"49.90000","0.82175","7,493.44922","0.1444","364.5517"
"50.00000","0.82362","7,507.22217","0.1451","365.2217"
"50.10000","0.82556","7,529.96729","0.1453","366.3282"
"50.20000","0.82706","7,535.72754","0.1456","366.6085"
"50.30000","0.82850","7,542.49756","0.1455","366.9378"
"50.40000","0.83050","7,560.82080","0.1459","367.8293"
"50.50000","0.83250","7,580.37646","0.1463","368.7806"
"50.60000","0.83344","7,575.31689","0.1463","368.5345"
"50.70000","0.83519","7,584.69775","0.1466","368.9908"
"50.80000","0.83712","7,610.08203","0.1469","370.2258"
"50.90000","0.83875","7,616.55664","0.1473","370.5408"
"51.00000","0.84019","7,625.50586","0.1473","370.9761"
"51.10000","0.84225","7,643.85693","0.1477","371.8689"
"51.20000","0.84412","7,661.95654","0.1483","372.7495"
"51.30000","0.84519","7,658.44434","0.1481","372.5786"
"51.40000","0.84669","7,664.80469","0.1484","372.8880"
"51.50000","0.84887","7,693.20361","0.1486","374.2696"
"51.60000","0.85044","7,700.39941","0.1489","374.6197"
"51.70000","0.85194","7,708.51514","0.1492","375.0145"
"51.80000","0.85381","7,722.03223","0.1496","375.6721"
"51.90000","0.85581","7,741.32812","0.1500","376.6108"
"52.00000","0.85694","7,742.86475","0.1499","376.6856"
"52.10000","0.85831","7,745.50000","0.1501","376.8138"
"52.20000","0.86062","7,773.45605","0.1505","378.1738"
"52.30000","0.86219","7,782.85254","0.1507","378.6310"
"52.40000","0.86356","7,789.40625","0.1508","378.9498"
"52.50000","0.86544","7,803.78955","0.1512","379.6495"
"52.60000","0.86750","7,824.57568","0.1515","380.6608"
"52.70000","0.86875","7,829.74951","0.1519","380.9125"
"52.80000","0.87000","7,829.02148","0.1520","380.8770"
"52.90000","0.87225","7,854.96436","0.1523","382.1392"
"53.00000","0.87381","7,866.40576","0.1526","382.6958"
"53.10000","0.87531","7,875.17188","0.1529","383.1222"
"53.20000","0.87712","7,886.86035","0.1534","383.6909"
"53.30000","0.87919","7,905.46777","0.1539","384.5961"
"53.40000","0.88044","7,912.68945","0.1537","384.9474"
"53.50000","0.88162","7,912.62695","0.1538","384.9444"
"53.60000","0.88387","7,934.45410","0.1539","386.0063"
"53.70000","0.88550","7,950.72852","0.1545","386.7980"
"53.80000","0.88700","7,958.32275","0.1550","387.1675"
"53.90000","0.88869","7,968.82275","0.1549","387.6783"
"54.00000","0.89062","7,986.11768","0.1551","388.5197"
"54.10000","0.89225","8,000.58691","0.1556","389.2236"
"54.20000","0.89331","7,997.23877","0.1556","389.0607"
"54.30000","0.89537","8,014.71533","0.1562","389.9109"
"54.40000","0.89719","8,035.14404","0.1565","390.9048"
"54.50000","0.89862","8,042.54346","0.1566","391.2648"
"54.60000","0.90031","8,052.31836","0.1568","391.7403"
"54.70000","0.90225","8,070.62158","0.1573","392.6307"
"54.80000","0.90400","8,086.40332","0.1575","393.3985"
"54.90000","0.90506","8,082.70361","0.1576","393.2185"
"55.00000","0.90694","8,096.16016","0.1579","393.8732"
"55.10000","0.90887","8,120.13672","0.1582","395.0396"
"55.20000","0.91037","8,126.54492","0.1585","395.3514"
"55.30000","0.91200","8,136.53857","0.1588","395.8376"
"55.40000","0.91387","8,153.91602","0.1591","396.6830"
"55.50000","0.91581","8,172.29883","0.1593","397.5773"
"55.60000","0.91675","8,168.53857","0.1596","397.3943"
"55.70000","0.91844","8,178.14990","0.1598","397.8619"
"55.80000","0.92056","8,206.28223","0.1602","399.2306"
"55.90000","0.92206","8,213.51074","0.1602","399.5822"
"56.00000","0.92362","8,221.39746","0.1601","399.9659"
"56.10000","0.92550","8,239.66699","0.1607","400.8547"
"56.20000","0.92744","8,256.36230","0.1613","401.6669"
"56.30000","0.92850","8,257.17188","0.1612","401.7063"
"56.40000","0.93006","8,262.64453","0.1618","401.9725"
"56.50000","0.93225","8,290.99219","0.1620","403.3516"
"56.60000","0.93369","8,296.90430","0.1620","403.6393"
"56.70000","0.93519","8,306.68555","0.1624","404.1151"
"56.80000","0.93719","8,324.29785","0.1625","404.9719"
"56.90000","0.93919","8,343.76953","0.1631","405.9192"
"57.00000","0.94031","8,345.38574","0.1631","405.9978"
"57.10000","0.94162","8,347.37598","0.1633","406.0947"
"57.20000","0.94394","8,374.00488","0.1638","407.3901"
"57.30000","0.94544","8,385.63184","0.1644","407.9558"
"57.40000","0.94694","8,393.74805","0.1645","408.3506"
"57.50000","0.94881","8,408.72852","0.1647","409.0794"
"57.60000","0.95087","8,426.99805","0.1651","409.9682"
"57.70000","0.95206","8,432.93652","0.1653","410.2571"
"57.80000","0.95325","8,431.65625","0.1655","410.1949"
"57.90000","0.95562","8,457.24121","0.1657","411.4395"
"58.00000","0.95719","8,472.01953","0.1663","412.1585"
"58.10000","0.95869","8,480.46094","0.1663","412.5692"
"58.20000","0.96037","8,491.61035","0.1664","413.1116"
"58.30000","0.96244","8,509.46191","0.1669","413.9800"
"58.40000","0.96387","8,522.33691","0.1672","414.6064"
"58.50000","0.96494","8,518.89746","0.1672","414.4391"
"58.60000","0.96731","8,541.66211","0.1676","415.5466"
"58.70000","0.96881","8,558.77344","0.1679","416.3790"
"58.80000","0.97031","8,565.40137","0.1680","416.7015"
"58.90000","0.97200","8,576.79590","0.1684","417.2558"
"59.00000","0.97394","8,594.23535","0.1688","418.1042"
"59.10000","0.97562","8,613.05078","0.1691","419.0196"
"59.20000","0.97669","8,608.23730","0.1693","418.7854"
"59.30000","0.97869","8,624.28516","0.1694","419.5661"
"59.40000","0.98044","8,645.60254","0.1699","420.6032"
"59.50000","0.98200","8,653.58887","0.1702","420.9917"
"59.60000","0.98362","8,663.95410","0.1705","421.4960"
"59.70000","0.98562","8,683.35059","0.1706","422.4396"
"59.80000","0.98737","8,699.79590","0.1712","423.2397"
"59.90000","0.98837","8,696.04395","0.1715","423.0572"
"60.00000","0.99019","8,707.83984","0.1713","423.6310"
"60.10000","0.99219","8,734.90918","0.1718","424.9479"
"60.20000","0.99375","8,742.34961","0.1723","425.3099"
"60.30000","0.99531","8,751.74512","0.1722","425.7670"
"60.40000","0.99712","8,766.44531","0.1726","426.4821"
"60.50000","0.99912","8,787.91016","0.1731","427.5264"
"60.60000","1.00012","8,785.58984","0.1733","427.4135"
"60.70000","1.00187","8,794.21191","0.1733","427.8329"
"60.80000","1.00394","8,822.22656","0.1740","429.1959"
"60.90000","1.00544","8,828.58105","0.1739","429.5050"
"61.00000","1.00694","8,836.75488","0.1744","429.9026"
"61.10000","1.00875","8,851.22754","0.1744","430.6068"
"61.20000","1.01087","8,874.99512","0.1752","431.7630"
"61.30000","1.01187","8,875.03516","0.1752","431.7650"
"61.40000","1.01344","8,879.97754","0.1751","432.0054"
"61.50000","1.01556","8,908.11523","0.1759","433.3743"
"61.60000","1.01706","8,916.19727","0.1759","433.7675"
"61.70000","1.01862","8,926.77637","0.1762","434.2821"
"61.80000","1.02050","8,942.17871","0.1767","435.0315"
"61.90000","1.02250","8,961.82227","0.1768","435.9871"
"62.00000","1.02362","8,963.94727","0.1771","436.0905"
"62.10000","1.02500","8,966.82422","0.1774","436.2304"
"62.20000","1.02725","8,994.73438","0.1777","437.5883"
"62.30000","1.02881","9,004.89844","0.1778","438.0827"
"62.40000","1.03031","9,014.32715","0.1780","438.5414"
"62.50000","1.03206","9,027.41309","0.1784","439.1780"
"62.60000","1.03412","9,046.40137","0.1788","440.1018"
"62.70000","1.03537","9,056.86133","0.1792","440.6107"
"62.80000","1.03662","9,055.91992","0.1791","440.5649"
"62.90000","1.03900","9,083.01953","0.1797","441.8833"
"63.00000","1.04044","9,093.90332","0.1799","442.4128"
"63.10000","1.04194","9,102.50879","0.1804","442.8314"
"63.20000","1.04369","9,115.54980","0.1807","443.4659"
"63.30000","1.04575","9,135.34570","0.1808","444.4289"
"63.40000","1.04725","9,149.29395","0.1814","445.1075"
"63.50000","1.04837","9,146.51562","0.1813","444.9723"
"63.60000","1.05044","9,166.15234","0.1815","445.9276"
"63.70000","1.05212","9,182.84180","0.1822","446.7396"
"63.80000","1.05369","9,193.77832","0.1824","447.2716"
"63.90000","1.05537","9,203.81934","0.1826","447.7601"
"64.00000","1.05744","9,223.83203","0.1829","448.7337"
"64.10000","1.05887","9,237.10254","0.1831","449.3793"
"64.20000","1.06000","9,233.84668","0.1834","449.2209"
"64.29600","1.06187","9,250.33203","0.1833","450.0229"
"85.23200","1.06256","9,044.70703","0.1859","440.0194"
"85.33200","1.06256","9,044.29688","0.1859","439.9995"
"85.43200","1.06300","9,046.84766","0.1876","440.1235"
"85.53200","1.06544","9,096.36328","0.1970","442.5324"
"85.63200","1.06781","9,163.94043","0.2061","445.8200"
"85.73200","1.07019","9,223.77539","0.2153","448.7310"
"85.83200","1.07131","9,254.95410","0.2196","450.2478"
"85.93200","1.07281","9,280.61328","0.2254","451.4961"
"86.03200","1.07506","9,329.73730","0.2340","453.8859"
"86.13200","1.07650","9,358.13086","0.2396","455.2673"
"86.23200","1.07800","9,381.84375","0.2453","456.4209"
"86.33200","1.07987","9,407.40527","0.2525","457.6644"
"86.43200","1.08200","9,431.37012","0.2607","458.8303"
"86.53200","1.08312","9,432.12305","0.2650","458.8669"
"86.63200","1.08444","9,427.72363","0.2701","458.6529"
"86.73200","1.08669","9,448.97852","0.2787","459.6870"
"86.83200","1.08819","9,454.11719","0.2845","459.9370"
"86.93200","1.08969","9,458.65918","0.2903","460.1579"
"87.03200","1.09162","9,469.10645","0.2977","460.6662"
"87.13200","1.09369","9,488.06055","0.3057","461.5883"
"87.23200","1.09481","9,490.98730","0.3100","461.7307"
"87.33200","1.09606","9,489.36426","0.3148","461.6517"
"87.43200","1.09837","9,514.73633","0.3237","462.8860"
"87.53200","1.09994","9,528.84668","0.3297","463.5725"
"87.63200","1.10144","9,537.03809","0.3355","463.9710"
"87.73200","1.10312","9,548.41016","0.3420","464.5242"
"87.83200","1.10519","9,567.78516","0.3499","465.4668"
"87.93200","1.10662","9,579.56055","0.3554","466.0397"
"88.03200","1.10769","9,577.09961","0.3595","465.9200"
"88.13200","1.10987","9,597.90039","0.3679","466.9319"
"88.23200","1.11162","9,616.94434","0.3746","467.8584"
"88.33200","1.11306","9,624.61230","0.3802","468.2314"
"88.43200","1.11469","9,634.79102","0.3864","468.7266"
"88.53200","1.11675","9,655.52148","0.3944","469.7351"
"88.63200","1.11837","9,671.53516","0.4006","470.5142"
"88.73200","1.11944","9,668.12598","0.4047","470.3483"
"88.83200","1.12137","9,683.50488","0.4121","471.0965"
"88.93200","1.12325","9,706.08398","0.4194","472.1950"
"89.03200","1.12481","9,715.96973","0.4254","472.6759"
"89.13200","1.12644","9,726.04492","0.4316","473.1660"
"89.23200","1.12837","9,743.00098","0.4391","473.9910"
"89.33200","1.13012","9,761.04980","0.4458","474.8690"
"89.43200","1.13112","9,757.90430","0.4496","474.7160"
"89.53200","1.13300","9,771.36914","0.4569","475.3711"
"89.63200","1.13500","9,797.99512","0.4645","476.6664"
"89.73200","1.13650","9,805.65918","0.4703","477.0392"
"89.83200","1.13812","9,815.25000","0.4766","477.5058"
"89.93200","1.13994","9,832.42188","0.4835","478.3412"
"90.03200","1.14181","9,851.40625","0.4908","479.2648"
"90.13200","1.14287","9,852.23047","0.4948","479.3049"
"90.23200","1.14450","9,859.89941","0.5011","479.6780"
"90.33200","1.14669","9,889.28027","0.5095","481.1074"
"90.43200","1.14819","9,895.85254","0.5153","481.4271"
"90.53200","1.14969","9,904.49805","0.5210","481.8477"
"90.63200","1.15162","9,924.39258","0.5285","482.8156"
"90.73200","1.15356","9,941.97754","0.5359","483.6711"
"90.83200","1.15469","9,943.46875","0.5403","483.7436"
"90.93200","1.15612","9,947.42676","0.5458","483.9362"
"91.03200","1.15831","9,975.80371","0.5542","485.3167"
"91.13200","1.15981","9,986.03516","0.5600","485.8144"
"91.23200","1.16137","9,994.80469","0.5660","486.2411"
"91.33200","1.16325","10,012.19238","0.5732","487.0869"
"91.43200","1.16531","10,031.60742","0.5811","488.0315"
"91.53200","1.16644","10,035.74609","0.5855","488.2328"
"91.63200","1.16775","10,037.11133","0.5905","488.2993"
"91.73200","1.17000","10,064.92773","0.5992","489.6525"
"91.83200","1.17156","10,076.77734","0.6052","490.2290"
"91.93200","1.17312","10,086.27051","0.6112","490.6908"
"92.03200","1.17487","10,100.99023","0.6179","491.4069"
"92.13200","1.17687","10,119.00781","0.6256","492.2834"
"92.23200","1.17819","10,129.13770","0.6307","492.7763"
"92.33200","1.17944","10,128.79199","0.6355","492.7595"
"92.43200","1.18169","10,153.79688","0.6441","493.9759"
"92.53200","1.18319","10,165.59375","0.6499","494.5498"
"92.63200","1.18469","10,175.73047","0.6557","495.0430"
"92.73200","1.18656","10,189.77734","0.6629","495.7263"
"92.83200","1.18856","10,210.16211","0.6706","496.7180"
"92.93200","1.19000","10,221.54980","0.6761","497.2721"
"93.03200","1.19106","10,218.62891","0.6802","497.1300"
"93.13200","1.19312","10,238.31250","0.6881","498.0876"
"93.23200","1.19494","10,259.69043","0.6951","499.1276"
"93.33200","1.19637","10,268.36621","0.7006","499.5497"
"93.43200","1.19812","10,280.58203","0.7073","500.1440"
"93.53200","1.20012","10,300.62988","0.7150","501.1193"
"93.63200","1.20169","10,315.86719","0.7210","501.8605"
"93.73200","1.20275","10,313.11914","0.7251","501.7269"
"93.83200","1.20469","10,327.88770","0.7326","502.4453"
"93.93200","1.20662","10,354.88574","0.7400","503.7588"
"94.03200","1.20812","10,362.43262","0.7458","504.1259"
"94.13200","1.20975","10,372.78027","0.7521","504.6293"
"94.23200","1.21156","10,389.00879","0.7590","505.4189"
"94.33200","1.21350","10,409.83496","0.7665","506.4320"
"94.43200","1.21450","10,406.86035","0.7703","506.2873"
"94.53200","1.21631","10,419.58789","0.7773","506.9065"
"94.63200","1.21837","10,447.47363","0.7852","508.2631"
"94.73200","1.21981","10,452.71484","0.7908","508.5181"
"94.83200","1.22131","10,461.62598","0.7965","508.9516"
"94.93200","1.22325","10,480.78809","0.8040","509.8839"
"95.03200","1.22531","10,501.49316","0.8119","510.8911"
"95.13200","1.22631","10,500.17969","0.8158","510.8272"
"95.23200","1.22787","10,507.11035","0.8218","511.1644"
"95.33200","1.23000","10,536.14453","0.8299","512.5769"
"95.43200","1.23150","10,543.98633","0.8357","512.9584"
"95.53200","1.23306","10,553.31348","0.8417","513.4122"
"95.63200","1.23500","10,570.95117","0.8492","514.2702"
"95.73200","1.23694","10,592.03027","0.8566","515.2957"
"95.83200","1.23800","10,592.35449","0.8607","515.3115"
"95.93200","1.23937","10,595.96680","0.8660","515.4872"
"96.03200","1.24169","10,626.11914","0.8749","516.9541"
"96.13200","1.24319","10,635.31543","0.8807","517.4015"
"96.23200","1.24475","10,645.94531","0.8867","517.9186"
"96.33200","1.24650","10,658.71387","0.8934","518.5399"
"96.43200","1.24856","10,677.98633","0.9013","519.4774"
"96.53200","1.24975","10,687.33887","0.9059","519.9324"
"96.63200","1.25106","10,687.40039","0.9109","519.9354"
"96.73200","1.25344","10,715.93359","0.9201","521.3235"
"96.83200","1.25481","10,725.65527","0.9254","521.7965"
"96.93200","1.25637","10,736.02148","0.9314","522.3008"
"97.03200","1.25812","10,749.37109","0.9381","522.9503"
"97.13200","1.26025","10,769.75586","0.9463","523.9420"
"97.23200","1.26156","10,782.23340","0.9513","524.5490"
"97.33200","1.26275","10,779.95801","0.9559","524.4383"
"97.43200","1.26487","10,800.96484","0.9641","525.4603"
"97.53200","1.26650","10,818.23438","0.9703","526.3004"
"97.63200","1.26812","10,829.59961","0.9766","526.8533"
"97.73200","1.26987","10,841.98340","0.9833","527.4557"
"97.83200","1.27194","10,862.79492","0.9912","528.4683"
"97.93200","1.27331","10,874.21973","0.9965","529.0240"
"98.03200","1.27444","10,872.11719","1.0008","528.9218"
"98.13200","1.27656","10,894.28711","1.0090","530.0003"
"98.23400","1.27831","10,913.07910","1.0158","530.9146"
"98.33400","1.27987","10,923.91406","1.0218","531.4417"
"98.43400","1.28144","10,934.05371","1.0278","531.9349"
"98.53400","1.28337","10,951.97461","1.0352","532.8068"
"98.63400","1.28512","10,971.45117","1.0420","533.7543"
"98.73400","1.28612","10,967.72949","1.0458","533.5732"
"98.83400","1.28825","10,985.97754","1.0540","534.4610"
"98.93400","1.28994","11,007.55566","1.0605","535.5107"
"99.03400","1.29144","11,014.23926","1.0662","535.8359"
"99.13400","1.29306","11,024.90918","1.0725","536.3550"
"99.23400","1.29494","11,043.57812","1.0797","537.2632"
"99.33400","1.29687","11,064.96387","1.0871","538.3036"
"99.43400","1.29787","11,062.35254","1.0910","538.1766"
"99.53400","1.29969","11,073.69922","1.0980","538.7286"
"99.63400","1.30162","11,099.69336","1.1054","539.9932"
"99.73400","1.30312","11,107.68066","1.1112","540.3818"
"99.83400","1.30475","11,118.79883","1.1174","540.9227"
"99.93400","1.30669","11,138.07812","1.1249","541.8606"
"100.03400","1.30856","11,156.90527","1.1321","542.7766"
"100.13400","1.30956","11,155.76465","1.1359","542.7210"
"100.23400","1.31125","11,164.69434","1.1424","543.1555"
"100.33400","1.31337","11,194.06836","1.1506","544.5845"
"100.43400","1.31494","11,203.05859","1.1566","545.0219"
"100.53400","1.31637","11,211.88770","1.1621","545.4514"
"100.63400","1.31825","11,227.90039","1.1694","546.2304"
"100.73400","1.32031","11,250.56348","1.1773","547.3329"
"100.83400","1.32137","11,252.19434","1.1814","547.4123"
"100.93400","1.32287","11,257.48535","1.1871","547.6697"
"101.03400","1.32512","11,286.60547","1.1958","549.0864"
"101.13400","1.32656","11,295.91406","1.2013","549.5392"
"101.23400","1.32800","11,305.27637","1.2069","549.9947"
"101.33400","1.32987","11,321.24707","1.2141","550.7717"
"101.43400","1.33200","11,344.47363","1.2222","551.9016"
"101.53400","1.33312","11,349.68359","1.2266","552.1551"
"101.63400","1.33444","11,351.08594","1.2316","552.2233"
"101.73400","1.33669","11,378.40039","1.2403","553.5521"
"101.83400","1.33819","11,390.25098","1.2460","554.1287"
"101.93400","1.33969","11,401.75977","1.2518","554.6885"
"102.03400","1.34162","11,416.21875","1.2593","555.3920"
"102.13400","1.34369","11,439.93555","1.2672","556.5458"
"102.23400","1.34481","11,443.93457","1.2715","556.7404"
"102.33400","1.34606","11,445.51562","1.2763","556.8173"
"102.43400","1.34837","11,471.56055","1.2852","558.0843"
"102.53400","1.34994","11,486.05469","1.2912","558.7894"
"102.63400","1.35150","11,497.16211","1.2972","559.3298"
"102.73400","1.35319","11,508.96289","1.3037","559.9039"
"102.83400","1.35519","11,528.20117","1.3114","560.8398"
"102.93400","1.35662","11,541.50781","1.3170","561.4872"
"103.03400","1.35775","11,540.24023","1.3213","561.4255"
"103.13400","1.36000","11,563.03418","1.3299","562.5344"
"103.23400","1.36169","11,582.61328","1.3364","563.4869"
"103.33400","1.36312","11,590.60254","1.3420","563.8756"
"103.43400","1.36481","11,602.62793","1.3484","564.4606"
"103.53400","1.36687","11,625.00684","1.3564","565.5494"
"103.63400","1.36844","11,640.11621","1.3624","566.2844"
"103.73400","1.36944","11,637.26758","1.3662","566.1459"
"103.83400","1.37144","11,653.47754","1.3739","566.9344"
"103.93400","1.37331","11,677.52344","1.3811","568.1043"
"104.03400","1.37481","11,688.31641","1.3869","568.6293"
"104.13400","1.37650","11,699.01562","1.3934","569.1498"
"104.23400","1.37837","11,717.50781","1.4006","570.0495"
"104.33400","1.38006","11,734.88672","1.4071","570.8950"
"104.43400","1.38112","11,733.38379","1.4112","570.8218"
"104.53400","1.38300","11,746.53027","1.4184","571.4614"
"104.63400","1.38500","11,774.22070","1.4261","572.8085"
"104.73400","1.38656","11,783.43945","1.4321","573.2570"
"104.83400","1.38812","11,793.45605","1.4381","573.7443"
"104.93400","1.38994","11,810.88086","1.4451","574.5920"
"105.03400","1.39181","11,830.90332","1.4523","575.5661"
"105.13400","1.39294","11,831.04199","1.4566","575.5729"
"105.23400","1.39456","11,839.90039","1.4629","576.0038"
"105.33400","1.39669","11,869.99805","1.4710","577.4681"
"105.43400","1.39819","11,876.34473","1.4768","577.7768"
"105.53400","1.39975","11,886.53809","1.4828","578.2727"
"105.63400","1.40169","11,907.20605","1.4903","579.2782"
"105.73400","1.40362","11,926.17676","1.4977","580.2011"
"105.83400","1.40469","11,927.36133","1.5018","580.2587"
"105.93400","1.40619","11,932.72168","1.5076","580.5195"
"106.03400","1.40837","11,962.10645","1.5160","581.9491"
"106.13400","1.40994","11,972.58398","1.5220","582.4588"
"106.23400","1.41144","11,982.94727","1.5278","582.9630"
"106.33400","1.41331","12,000.24707","1.5350","583.8046"
"106.43400","1.41531","12,020.51660","1.5427","584.7907"
"106.53400","1.41644","12,025.73145","1.5470","585.0444"
"106.63400","1.41775","12,028.25977","1.5520","585.1674"
"106.73400","1.42006","12,056.62305","1.5609","586.5472"
"106.83400","1.42156","12,070.52930","1.5667","587.2238"
"106.93400","1.42312","12,079.60156","1.5727","587.6652"
"107.03400","1.42494","12,095.37207","1.5797","588.4324"
"107.13400","1.42687","12,114.99902","1.5871","589.3872"
"107.23400","1.42819","12,127.73145","1.5922","590.0066"
"107.33400","1.42944","12,126.84473","1.5970","589.9635"
"107.43400","1.43175","12,152.12988","1.6059","591.1936"
"107.53400","1.43312","12,165.38574","1.6112","591.8385"
"107.63400","1.43469","12,177.02344","1.6172","592.4047"
"107.73400","1.43662","12,193.62988","1.6246","593.2125"
"107.83400","1.43862","12,214.74707","1.6323","594.2399"
"107.93400","1.44000","12,226.74023","1.6376","594.8234"
"108.03400","1.44112","12,224.63867","1.6420","594.7211"
"108.13400","1.44319","12,243.87305","1.6499","595.6569"
"108.23400","1.44494","12,266.06348","1.6566","596.7364"
"108.33400","1.44644","12,275.54004","1.6624","597.1974"
"108.43400","1.44825","12,288.64160","1.6694","597.8348"
"108.53400","1.45019","12,308.77051","1.6768","598.8141"
"108.63400","1.45169","12,324.64453","1.6826","599.5863"
"108.73400","1.45275","12,322.76074","1.6867","599.4947"
"108.83400","1.45475","12,338.26660","1.6944","600.2490"
"108.93400","1.45669","12,365.50781","1.7018","601.5743"
"109.03400","1.45819","12,373.68164","1.7076","601.9719"
"109.13400","1.45975","12,384.77930","1.7136","602.5118"
"109.23400","1.46162","12,402.77148","1.7208","603.3871"
"109.33400","1.46350","12,424.79883","1.7280","604.4587"
"109.43400","1.46450","12,422.51270","1.7319","604.3475"
"109.53400","1.46637","12,436.01465","1.7391","605.0044"
"109.63400","1.46831","12,463.50781","1.7465","606.3419"
"109.73400","1.46981","12,469.66504","1.7523","606.6415"
"109.83400","1.47137","12,482.25293","1.7583","607.2538"
"109.93400","1.47319","12,500.32324","1.7653","608.1330"
"110.03400","1.47525","12,523.52441","1.7732","609.2617"
"110.13400","1.47625","12,523.80762","1.7771","609.2755"
"110.23400","1.47781","12,530.82617","1.7831","609.6169"
"110.33400","1.48000","12,561.20215","1.7915","611.0947"
"110.43400","1.48150","12,569.92090","1.7972","611.5189"
"110.53400","1.48306","12,580.26855","1.8033","612.0223"
"110.63400","1.48500","12,600.02734","1.8107","612.9835"
"110.73400","1.48694","12,619.52832","1.8182","613.9323"
"110.83400","1.48800","12,622.01855","1.8222","614.0534"
"110.93400","1.48944","12,626.55566","1.8278","614.2741"
"111.03400","1.49175","12,658.03320","1.8367","615.8055"
"111.13400","1.49325","12,668.54004","1.8424","616.3167"
"111.23400","1.49481","12,679.75684","1.8484","616.8623"
"111.33400","1.49656","12,693.70508","1.8552","617.5409"
"111.43400","1.49862","12,714.67383","1.8631","618.5610"
"111.53400","1.49981","12,723.20312","1.8677","618.9760"
"111.63400","1.50112","12,725.18164","1.8727","619.0722"
"111.73400","1.50350","12,754.84863","1.8819","620.5155"
"111.83400","1.50487","12,764.80371","1.8871","620.9998"
"111.93400","1.50644","12,776.19629","1.8932","621.5540"
"112.03400","1.50819","12,790.51172","1.8999","622.2505"
"112.13400","1.51025","12,811.34473","1.9078","623.2640"
"112.23400","1.51156","12,824.11035","1.9129","623.8850"
"112.33400","1.51275","12,823.15527","1.9174","623.8386"
"112.43400","1.51500","12,847.20703","1.9261","625.0087"
"112.53400","1.51656","12,862.66113","1.9321","625.7605"
"112.63400","1.51812","12,876.25098","1.9381","626.4216"
"112.73400","1.51981","12,887.51074","1.9446","626.9694"
"112.83400","1.52194","12,910.69434","1.9528","628.0973"
"112.93400","1.52325","12,922.95801","1.9578","628.6939"
"113.03400","1.52437","12,921.19434","1.9621","628.6081"
"113.13400","1.52656","12,943.56445","1.9706","629.6964"
"113.23400","1.52825","12,962.54395","1.9770","630.6198"
"113.33400","1.52987","12,974.09277","1.9833","631.1816"
"113.43400","1.53144","12,985.29785","1.9893","631.7267"
"113.53400","1.53337","13,004.17969","1.9968","632.6453"
"113.63400","1.53512","13,024.54883","2.0035","633.6362"
"113.73400","1.53612","13,020.91895","2.0073","633.4597"
"113.83400","1.53825","13,039.66602","2.0155","634.3716"
"113.93400","1.54000","13,062.51270","2.0222","635.4832"
"114.03400","1.54150","13,070.23047","2.0280","635.8586"
"114.13400","1.54306","13,081.96973","2.0340","636.4297"
"114.23400","1.54494","13,101.23926","2.0412","637.3672"
"114.33400","1.54687","13,123.24414","2.0487","638.4377"
"114.43400","1.54794","13,123.05371","2.0528","638.4284"
"114.53400","1.54969","13,134.67285","2.0595","638.9937"
"114.63400","1.55162","13,160.43848","2.0670","640.2472"
"114.73400","1.55319","13,171.49414","2.0730","640.7850"
"114.83400","1.55475","13,181.59961","2.0790","641.2767"
"114.93400","1.55675","13,202.78613","2.0867","642.3074"
"115.03400","1.55850","13,221.98535","2.0934","643.2414"
"115.13400","1.55956","13,222.13672","2.0975","643.2488"
"115.23400","1.56125","13,231.98242","2.1040","643.7277"
"115.33400","1.56331","13,259.80078","2.1119","645.0811"
