Specimen number (included),4
Modulus (Automatic Young's),"260,333.27229",MPa
Length,"26.00000",mm
Specimen ID,"0032"
Thickness,"2.01300",mm
Width,"10.16600",mm
Tensile stress at Tensile strength,"782.96729",MPa
Tensile strain (Strain 1) at Tensile strength,"0.03394",mm/mm

Time,Extension,Load,Tensile strain (Strain 1),Tensile stress
"47.10000","0.78650","6,678.22754","0.1245","326.3378"
"47.20000","0.78887","6,702.93213","0.1250","327.5450"
"47.30000","0.79037","6,712.20361","0.1252","327.9980"
"47.40000","0.79181","6,718.12451","0.1252","328.2874"
"47.50000","0.79356","6,728.55811","0.1255","328.7972"
"47.60000","0.79544","6,742.48340","0.1259","329.4777"
"47.70000","0.79719","6,756.31738","0.1262","330.1537"
"47.80000","0.79825","6,750.04102","0.1259","329.8470"
"47.90000","0.80031","6,768.46826","0.1264","330.7475"
"48.00000","0.80200","6,782.64551","0.1265","331.4402"
"48.10000","0.80356","6,789.16650","0.1270","331.7589"
"48.20000","0.80512","6,795.94727","0.1271","332.0903"
"48.30000","0.80719","6,811.97510","0.1274","332.8735"
"48.40000","0.80881","6,822.36230","0.1278","333.3810"
"48.50000","0.80987","6,815.99023","0.1274","333.0697"
"48.60000","0.81181","6,830.72510","0.1278","333.7897"
"48.70000","0.81369","6,848.72998","0.1280","334.6695"
"48.80000","0.81525","6,854.31494","0.1284","334.9424"
"48.90000","0.81681","6,860.88867","0.1284","335.2637"
"49.00000","0.81869","6,874.43018","0.1287","335.9254"
"49.10000","0.82062","6,891.03076","0.1291","336.7366"
"49.20000","0.82162","6,885.71484","0.1291","336.4768"
"49.30000","0.82344","6,895.94873","0.1294","336.9769"
"49.40000","0.82544","6,917.38867","0.1297","338.0246"
"49.50000","0.82694","6,922.39697","0.1297","338.2693"
"49.60000","0.82844","6,927.90430","0.1301","338.5385"
"49.70000","0.83037","6,944.34326","0.1301","339.3418"
"49.80000","0.83237","6,962.45947","0.1306","340.2270"
"49.90000","0.83337","6,956.83154","0.1307","339.9520"
"50.00000","0.83500","6,964.41064","0.1308","340.3224"
"50.10000","0.83712","6,989.89990","0.1313","341.5679"
"50.20000","0.83856","6,992.18066","0.1313","341.6794"
"50.30000","0.84012","7,000.67334","0.1313","342.0944"
"50.40000","0.84212","7,016.09766","0.1319","342.8481"
"50.50000","0.84406","7,031.43457","0.1322","343.5976"
"50.60000","0.84506","7,027.99121","0.1321","343.4293"
"50.70000","0.84656","7,032.27246","0.1324","343.6385"
"50.80000","0.84875","7,058.70068","0.1327","344.9300"
"50.90000","0.85031","7,065.31348","0.1327","345.2531"
"51.00000","0.85181","7,071.31641","0.1334","345.5464"
"51.10000","0.85369","7,083.73096","0.1333","346.1531"
"51.20000","0.85569","7,100.40723","0.1337","346.9680"
"51.30000","0.85687","7,101.79199","0.1339","347.0356"
"51.40000","0.85819","7,101.28564","0.1337","347.0109"
"51.50000","0.86050","7,126.87305","0.1347","348.2613"
"51.60000","0.86206","7,133.69189","0.1344","348.5945"
"51.70000","0.86344","7,137.85205","0.1345","348.7978"
"51.80000","0.86531","7,149.52637","0.1350","349.3682"
"51.90000","0.86737","7,167.41406","0.1353","350.2423"
"52.00000","0.86869","7,173.16699","0.1355","350.5234"
"52.10000","0.86987","7,170.63867","0.1357","350.3999"
"52.20000","0.87206","7,193.99805","0.1359","351.5414"
"52.30000","0.87369","7,205.51025","0.1361","352.1039"
"52.40000","0.87519","7,213.54541","0.1362","352.4966"
"52.50000","0.87694","7,223.05127","0.1364","352.9611"
"52.60000","0.87900","7,239.42236","0.1366","353.7611"
"52.70000","0.88037","7,248.46338","0.1369","354.2029"
"52.80000","0.88150","7,244.55859","0.1368","354.0121"
"52.90000","0.88369","7,265.49023","0.1373","355.0349"
"53.00000","0.88537","7,280.74707","0.1378","355.7805"
"53.10000","0.88687","7,287.57324","0.1379","356.1140"
"53.20000","0.88856","7,295.71143","0.1380","356.5117"
"53.30000","0.89044","7,312.39160","0.1382","357.3268"
"53.40000","0.89212","7,325.81934","0.1389","357.9829"
"53.50000","0.89319","7,322.01416","0.1386","357.7970"
"53.60000","0.89525","7,336.75342","0.1389","358.5172"
"53.70000","0.89706","7,356.81885","0.1395","359.4978"
"53.80000","0.89856","7,361.55371","0.1394","359.7292"
"53.90000","0.90019","7,369.52734","0.1397","360.1188"
"54.00000","0.90206","7,386.53320","0.1399","360.9498"
"54.10000","0.90394","7,402.16504","0.1403","361.7137"
"54.20000","0.90494","7,397.87158","0.1402","361.5038"
"54.30000","0.90675","7,409.04443","0.1408","362.0498"
"54.40000","0.90875","7,432.70752","0.1412","363.2061"
"54.50000","0.91025","7,438.63428","0.1414","363.4958"
"54.60000","0.91181","7,446.41260","0.1414","363.8759"
"54.70000","0.91375","7,462.38477","0.1417","364.6563"
"54.80000","0.91569","7,479.73193","0.1420","365.5040"
"54.90000","0.91669","7,475.61230","0.1424","365.3027"
"55.00000","0.91825","7,482.20898","0.1424","365.6251"
"55.10000","0.92044","7,509.48340","0.1427","366.9579"
"55.20000","0.92194","7,514.46729","0.1430","367.2014"
"55.30000","0.92350","7,521.54834","0.1432","367.5474"
"55.40000","0.92544","7,536.84326","0.1434","368.2948"
"55.50000","0.92731","7,552.30273","0.1438","369.0503"
"55.60000","0.92844","7,552.72217","0.1438","369.0708"
"55.70000","0.92987","7,555.54150","0.1439","369.2085"
"55.80000","0.93212","7,583.06445","0.1444","370.5535"
"55.90000","0.93362","7,587.84131","0.1446","370.7869"
"56.00000","0.93512","7,595.95801","0.1446","371.1835"
"56.10000","0.93706","7,611.07959","0.1451","371.9225"
"56.20000","0.93906","7,628.29248","0.1454","372.7636"
"56.30000","0.94025","7,631.61572","0.1457","372.9260"
"56.40000","0.94150","7,631.56494","0.1458","372.9235"
"56.50000","0.94375","7,656.58691","0.1459","374.1462"
"56.60000","0.94531","7,667.07861","0.1462","374.6589"
"56.70000","0.94681","7,673.59570","0.1467","374.9774"
"56.80000","0.94869","7,686.73047","0.1468","375.6192"
"56.90000","0.95069","7,703.19189","0.1470","376.4236"
"57.00000","0.95200","7,710.45557","0.1472","376.7786"
"57.10000","0.95312","7,707.29932","0.1471","376.6243"
"57.20000","0.95544","7,729.44189","0.1476","377.7063"
"57.30000","0.95706","7,744.40820","0.1478","378.4377"
"57.40000","0.95856","7,751.09326","0.1483","378.7643"
"57.50000","0.96025","7,760.61279","0.1484","379.2295"
"57.60000","0.96225","7,775.91602","0.1486","379.9774"
"57.70000","0.96381","7,788.99121","0.1490","380.6163"
"57.80000","0.96481","7,783.52783","0.1492","380.3493"
"57.90000","0.96700","7,802.99658","0.1492","381.3007"
"58.00000","0.96869","7,821.69678","0.1499","382.2144"
"58.10000","0.97019","7,826.51074","0.1499","382.4497"
"58.20000","0.97187","7,836.59961","0.1500","382.9427"
"58.30000","0.97375","7,852.06201","0.1502","383.6983"
"58.40000","0.97556","7,869.22803","0.1508","384.5371"
"58.50000","0.97656","7,863.32617","0.1508","384.2487"
"58.60000","0.97850","7,876.26123","0.1512","384.8808"
"58.70000","0.98037","7,898.72949","0.1514","385.9787"
"58.80000","0.98187","7,904.78662","0.1516","386.2747"
"58.90000","0.98350","7,914.22852","0.1521","386.7361"
"59.00000","0.98550","7,931.93799","0.1521","387.6015"
"59.10000","0.98731","7,948.25537","0.1525","388.3989"
"59.20000","0.98825","7,943.45947","0.1527","388.1645"
"59.30000","0.99000","7,952.97119","0.1528","388.6293"
"59.40000","0.99206","7,979.35059","0.1532","389.9184"
"59.50000","0.99362","7,984.44873","0.1534","390.1675"
"59.60000","0.99519","7,993.14746","0.1537","390.5926"
"59.70000","0.99700","8,006.25684","0.1535","391.2332"
"59.80000","0.99906","8,025.80273","0.1544","392.1883"
"59.90000","1.00006","8,023.23584","0.1543","392.0629"
"60.00000","1.00169","8,029.33887","0.1544","392.3611"
"60.10000","1.00387","8,057.24463","0.1551","393.7247"
"60.20000","1.00531","8,060.18652","0.1552","393.8685"
"60.30000","1.00681","8,069.53467","0.1554","394.3253"
"60.40000","1.00856","8,082.33691","0.1554","394.9509"
"60.50000","1.01075","8,102.68604","0.1562","395.9453"
"60.60000","1.01181","8,105.34717","0.1561","396.0753"
"60.70000","1.01325","8,108.35742","0.1563","396.2224"
"60.80000","1.01544","8,135.10791","0.1567","397.5296"
"60.90000","1.01694","8,142.57764","0.1567","397.8946"
"61.00000","1.01850","8,152.03418","0.1571","398.3567"
"61.10000","1.02037","8,164.64502","0.1577","398.9729"
"61.20000","1.02237","8,182.23828","0.1581","399.8326"
"61.30000","1.02350","8,184.29980","0.1582","399.9334"
"61.40000","1.02481","8,185.55713","0.1578","399.9948"
"61.50000","1.02712","8,211.55273","0.1587","401.2651"
"61.60000","1.02862","8,221.16602","0.1586","401.7349"
"61.70000","1.03019","8,230.49609","0.1588","402.1908"
"61.80000","1.03194","8,241.02246","0.1591","402.7052"
"61.90000","1.03394","8,257.74414","0.1595","403.5223"
"62.00000","1.03537","8,269.51562","0.1597","404.0975"
"62.10000","1.03650","8,267.31934","0.1599","403.9902"
"62.20000","1.03887","8,292.02148","0.1603","405.1973"
"62.30000","1.04031","8,303.13477","0.1604","405.7404"
"62.40000","1.04181","8,310.08398","0.1605","406.0800"
"62.50000","1.04356","8,321.94336","0.1608","406.6595"
"62.60000","1.04556","8,338.88477","0.1615","407.4873"
"62.70000","1.04719","8,353.43262","0.1615","408.1982"
"62.80000","1.04825","8,348.70605","0.1617","407.9673"
"62.90000","1.05037","8,367.35742","0.1619","408.8787"
"63.00000","1.05194","8,381.93555","0.1623","409.5910"
"63.10000","1.05356","8,392.24609","0.1627","410.0949"
"63.20000","1.05519","8,400.24316","0.1626","410.4857"
"63.30000","1.05725","8,419.33008","0.1632","411.4184"
"63.40000","1.05881","8,431.76758","0.1634","412.0261"
"63.50000","1.05987","8,426.22070","0.1633","411.7551"
"63.60000","1.06181","8,441.61621","0.1639","412.5074"
"63.70000","1.06375","8,464.40137","0.1641","413.6208"
"63.80000","1.06525","8,471.22266","0.1640","413.9541"
"63.90000","1.06681","8,478.93848","0.1644","414.3312"
"64.00000","1.06869","8,493.88281","0.1648","415.0615"
"64.10000","1.07056","8,512.24707","0.1652","415.9588"
"64.20000","1.07162","8,508.63281","0.1653","415.7822"
"64.30000","1.07344","8,519.37500","0.1653","416.3072"
"64.40000","1.07544","8,545.05664","0.1662","417.5621"
"64.50000","1.07694","8,551.40820","0.1662","417.8725"
"64.60000","1.07844","8,558.45410","0.1660","418.2168"
"64.70000","1.08037","8,575.91406","0.1668","419.0700"
"64.80000","1.08237","8,595.81250","0.1670","420.0423"
"64.90000","1.08337","8,592.78809","0.1671","419.8946"
"65.00000","1.08500","8,599.81934","0.1671","420.2381"
"65.10000","1.08706","8,626.05176","0.1678","421.5200"
"65.20000","1.08862","8,633.04102","0.1678","421.8615"
"65.30000","1.09012","8,641.74219","0.1682","422.2867"
"65.40000","1.09219","8,660.30859","0.1686","423.1940"
"65.50000","1.09406","8,678.19043","0.1688","424.0678"
"65.60000","1.09512","8,676.82715","0.1688","424.0012"
"65.70000","1.09656","8,681.70215","0.1691","424.2394"
"65.80000","1.09881","8,710.77832","0.1697","425.6602"
"65.90000","1.10037","8,720.08008","0.1697","426.1148"
"66.00000","1.10187","8,728.61523","0.1699","426.5319"
"66.10000","1.10362","8,741.62598","0.1701","427.1677"
"66.20000","1.10569","8,761.25684","0.1705","428.1269"
"66.30000","1.10687","8,765.35840","0.1709","428.3274"
"66.40000","1.10819","8,766.09668","0.1709","428.3634"
"66.50000","1.11050","8,793.18750","0.1714","429.6873"
"66.60000","1.11200","8,804.15039","0.1717","430.2230"
"66.70000","1.11344","8,811.73535","0.1721","430.5936"
"66.80000","1.11531","8,824.48730","0.1722","431.2167"
"66.90000","1.11737","8,844.18848","0.1724","432.1795"
"67.00000","1.11869","8,852.98145","0.1729","432.6091"
"67.10000","1.11981","8,850.36719","0.1730","432.4814"
"67.20000","1.12200","8,872.24805","0.1733","433.5506"
"67.30000","1.12369","8,889.41797","0.1735","434.3896"
"67.40000","1.12519","8,897.91406","0.1736","434.8048"
"67.50000","1.12694","8,908.72754","0.1743","435.3332"
"67.60000","1.12900","8,926.16406","0.1746","436.1853"
"67.70000","1.13037","8,936.97461","0.1745","436.7135"
"67.80000","1.13150","8,935.00879","0.1746","436.6175"
"67.90000","1.13369","8,955.18848","0.1750","437.6036"
"68.00000","1.13537","8,973.87305","0.1755","438.5166"
"68.10000","1.13687","8,980.35645","0.1755","438.8334"
"68.20000","1.13856","8,991.30176","0.1758","439.3683"
"68.30000","1.14044","9,008.46875","0.1760","440.2072"
"68.40000","1.14219","9,024.88184","0.1763","441.0092"
"68.50000","1.14325","9,022.63477","0.1766","440.8994"
"68.60000","1.14519","9,037.41016","0.1766","441.6214"
"68.70000","1.14706","9,060.18750","0.1772","442.7345"
"68.80000","1.14856","9,066.97852","0.1777","443.0663"
"68.90000","1.15019","9,076.06055","0.1776","443.5101"
"69.00000","1.15212","9,094.60840","0.1779","444.4165"
"69.10000","1.15394","9,111.39648","0.1785","445.2368"
"69.20000","1.15494","9,108.29590","0.1784","445.0853"
"69.30000","1.15669","9,119.15332","0.1786","445.6159"
"69.40000","1.15869","9,145.47949","0.1789","446.9023"
"69.50000","1.16025","9,153.79492","0.1796","447.3087"
"69.60000","1.16181","9,163.58301","0.1795","447.7870"
"69.70000","1.16375","9,180.62500","0.1801","448.6198"
"69.80000","1.16562","9,199.11035","0.1803","449.5230"
"69.90000","1.16669","9,197.81445","0.1802","449.4597"
"70.00000","1.16825","9,204.57812","0.1807","449.7903"
"70.01800","1.16869","9,208.94043","0.1810","450.0034"
"87.86000","1.16987","9,031.49902","0.1855","441.3326"
"87.97000","1.16987","9,031.37500","0.1855","441.3265"
"88.07000","1.17050","9,034.74512","0.1879","441.4912"
"88.17000","1.17306","9,091.42773","0.1978","444.2610"
"88.27000","1.17556","9,159.84473","0.2074","447.6043"
"88.37000","1.17769","9,212.83887","0.2156","450.1939"
"88.47000","1.17869","9,235.60449","0.2194","451.3064"
"88.57000","1.18044","9,264.69531","0.2262","452.7279"
"88.67000","1.18250","9,311.51465","0.2341","455.0158"
"88.77000","1.18400","9,334.27051","0.2399","456.1278"
"88.87000","1.18550","9,353.59473","0.2456","457.0721"
"88.97000","1.18750","9,375.46875","0.2533","458.1410"
"89.07000","1.18944","9,389.06641","0.2608","458.8054"
"89.17000","1.19050","9,379.62012","0.2649","458.3438"
"89.27000","1.19194","9,379.49512","0.2704","458.3377"
"89.37000","1.19412","9,402.66406","0.2788","459.4699"
"89.47000","1.19569","9,406.68164","0.2848","459.6662"
"89.57000","1.19719","9,412.26270","0.2906","459.9389"
"89.67000","1.19912","9,427.27637","0.2980","460.6726"
"89.77000","1.20112","9,443.90039","0.3057","461.4850"
"89.87000","1.20219","9,445.62891","0.3098","461.5694"
"89.97000","1.20350","9,447.11035","0.3149","461.6418"
"90.07000","1.20587","9,475.42480","0.3240","463.0254"
"90.17000","1.20737","9,486.27637","0.3298","463.5557"
"90.27000","1.20894","9,494.99902","0.3358","463.9819"
"90.37000","1.21069","9,506.85742","0.3425","464.5614"
"90.47000","1.21275","9,524.76367","0.3504","465.4364"
"90.57000","1.21400","9,533.80566","0.3552","465.8782"
"90.67000","1.21525","9,532.64453","0.3600","465.8215"
"90.77000","1.21769","9,559.70020","0.3694","467.1436"
"90.87000","1.21906","9,569.95020","0.3747","467.6445"
"90.97000","1.22062","9,578.89160","0.3807","468.0814"
"91.07000","1.22225","9,589.59473","0.3870","468.6044"
"91.17000","1.22437","9,609.19434","0.3951","469.5622"
"91.27000","1.22581","9,623.08594","0.4007","470.2410"
"91.37000","1.22694","9,619.85938","0.4050","470.0833"
"91.47000","1.22912","9,640.90723","0.4134","471.1119"
"91.57000","1.23075","9,658.00098","0.4197","471.9472"
"91.67000","1.23225","9,666.70898","0.4254","472.3727"
"91.77000","1.23400","9,679.20020","0.4322","472.9831"
"91.87000","1.23606","9,697.82715","0.4401","473.8933"
"91.97000","1.23750","9,710.79883","0.4456","474.5272"
"92.07000","1.23856","9,707.86621","0.4497","474.3839"
"92.17000","1.24062","9,725.39355","0.4576","475.2404"
"92.27000","1.24237","9,747.34961","0.4644","476.3133"
"92.37000","1.24406","9,757.54688","0.4709","476.8116"
"92.47000","1.24556","9,767.68066","0.4766","477.3068"
"92.57000","1.24737","9,783.36230","0.4836","478.0731"
"92.67000","1.24931","9,804.34961","0.4911","479.0986"
"92.77000","1.25031","9,801.23926","0.4949","478.9466"
"92.87000","1.25225","9,815.73145","0.5024","479.6548"
"92.97000","1.25412","9,841.19629","0.5096","480.8992"
"93.07000","1.25562","9,847.52344","0.5153","481.2083"
"93.17000","1.25719","9,857.94531","0.5213","481.7176"
"93.27000","1.25906","9,875.15332","0.5286","482.5585"
"93.37000","1.26106","9,896.64648","0.5363","483.6088"
"93.47000","1.26206","9,894.88477","0.5401","483.5227"
"93.57000","1.26375","9,904.49805","0.5466","483.9925"
"93.67000","1.26575","9,929.20605","0.5543","485.1999"
"93.77000","1.26737","9,940.66113","0.5605","485.7596"
"93.87000","1.26894","9,950.62012","0.5665","486.2463"
"93.97000","1.27087","9,967.30762","0.5740","487.0617"
"94.07000","1.27281","9,987.51367","0.5814","488.0491"
"94.17000","1.27375","9,985.60449","0.5851","487.9558"
"94.27000","1.27537","9,993.91895","0.5913","488.3621"
"94.37000","1.27750","10,022.39551","0.5995","489.7536"
"94.47000","1.27906","10,032.24902","0.6055","490.2351"
"94.57000","1.28062","10,042.89551","0.6115","490.7554"
"94.67000","1.28237","10,056.82031","0.6182","491.4359"
"94.77000","1.28444","10,077.06445","0.6262","492.4251"
"94.87000","1.28556","10,083.12695","0.6305","492.7213"
"94.97000","1.28700","10,085.75586","0.6360","492.8498"
"95.07000","1.28931","10,116.65430","0.6449","494.3597"
"95.17000","1.29069","10,123.32715","0.6502","494.6858"
"95.27000","1.29219","10,132.78906","0.6560","495.1481"
"95.37000","1.29400","10,147.80176","0.6629","495.8817"
"95.47000","1.29606","10,168.30273","0.6709","496.8835"
"95.57000","1.29737","10,178.40430","0.6759","497.3772"
"95.67000","1.29862","10,178.15039","0.6807","497.3647"
"95.77000","1.30081","10,202.91992","0.6891","498.5751"
"95.87000","1.30231","10,214.58398","0.6949","499.1451"
"95.97000","1.30394","10,225.78809","0.7012","499.6926"
"96.07000","1.30575","10,240.78125","0.7081","500.4253"
"96.17000","1.30769","10,260.07812","0.7156","501.3682"
"96.27000","1.30906","10,269.62207","0.7209","501.8346"
"96.37000","1.31025","10,269.31152","0.7254","501.8194"
"96.47000","1.31244","10,292.52148","0.7338","502.9536"
"96.57000","1.31412","10,310.05859","0.7403","503.8106"
"96.67000","1.31562","10,319.00977","0.7461","504.2480"
"96.77000","1.31731","10,330.32715","0.7526","504.8010"
"96.87000","1.31931","10,348.82812","0.7603","505.7051"
"96.97000","1.32087","10,365.77832","0.7663","506.5334"
"97.07000","1.32194","10,363.42871","0.7704","506.4185"
"97.17000","1.32406","10,382.43457","0.7786","507.3473"
"97.27000","1.32581","10,403.09863","0.7853","508.3571"
"97.37000","1.32731","10,411.72168","0.7911","508.7784"
"97.47000","1.32887","10,421.21094","0.7971","509.2421"
"97.57000","1.33087","10,441.31152","0.8048","510.2244"
"97.67000","1.33262","10,461.43652","0.8115","511.2078"
"97.77000","1.33362","10,457.26270","0.8153","511.0038"
"97.87000","1.33550","10,471.94336","0.8225","511.7212"
"97.97000","1.33737","10,495.77539","0.8298","512.8858"
"98.07000","1.33900","10,504.80273","0.8360","513.3269"
"98.17000","1.34050","10,514.76953","0.8418","513.8140"
"98.27000","1.34269","10,537.90723","0.8502","514.9446"
"98.37000","1.34431","10,553.79492","0.8564","515.7209"
"98.47000","1.34531","10,551.01270","0.8603","515.5850"
"98.57000","1.34706","10,562.32715","0.8670","516.1379"
"98.67000","1.34919","10,591.11328","0.8752","517.5446"
"98.77000","1.35069","10,598.35156","0.8810","517.8983"
"98.87000","1.35225","10,607.26953","0.8870","518.3340"
"98.97000","1.35412","10,624.77832","0.8942","519.1896"
"99.07000","1.35606","10,645.56348","0.9016","520.2053"
"99.17000","1.35712","10,645.29199","0.9057","520.1921"
"99.27000","1.35875","10,652.40918","0.9120","520.5399"
"99.37000","1.36087","10,681.61328","0.9201","521.9669"
"99.47000","1.36237","10,689.90430","0.9259","522.3721"
"99.57000","1.36387","10,697.90723","0.9317","522.7631"
"99.67000","1.36581","10,716.55469","0.9391","523.6744"
"99.77000","1.36781","10,737.85352","0.9468","524.7151"
"99.87000","1.36887","10,739.56836","0.9509","524.7990"
"99.97000","1.37025","10,742.31641","0.9562","524.9332"
"100.07000","1.37250","10,770.34180","0.9649","526.3027"
"100.17000","1.37406","10,781.81348","0.9709","526.8633"
"100.27000","1.37556","10,791.85254","0.9766","527.3539"
"100.37000","1.37744","10,807.47070","0.9838","528.1171"
"100.47000","1.37944","10,826.65820","0.9915","529.0547"
"100.57000","1.38056","10,832.82812","0.9959","529.3562"
"100.67000","1.38187","10,834.47949","1.0009","529.4369"
"100.77000","1.38419","10,862.13184","1.0098","530.7881"
"100.87000","1.38575","10,875.26562","1.0158","531.4299"
"100.97000","1.38725","10,885.03711","1.0216","531.9074"
"101.07000","1.38900","10,897.90918","1.0283","532.5364"
"101.17000","1.39100","10,917.91504","1.0360","533.5140"
"101.27000","1.39237","10,930.08789","1.0413","534.1089"
"101.37000","1.39356","10,929.83398","1.0459","534.0964"
"101.47000","1.39587","10,954.24023","1.0548","535.2891"
"101.57000","1.39737","10,969.27539","1.0605","536.0238"
"101.67000","1.39887","10,978.25684","1.0663","536.4627"
"101.77000","1.40075","10,992.13965","1.0735","537.1411"
"101.87000","1.40269","11,011.05957","1.0810","538.0656"
"101.97000","1.40419","11,024.83105","1.0867","538.7386"
"102.07000","1.40525","11,021.92578","1.0908","538.5966"
"102.17000","1.40731","11,039.39551","1.0988","539.4503"
"102.27000","1.40906","11,062.07910","1.1055","540.5587"
"102.37000","1.41062","11,071.47754","1.1115","541.0180"
"102.47000","1.41231","11,083.18555","1.1180","541.5901"
"102.57000","1.41425","11,102.12793","1.1254","542.5157"
"102.67000","1.41594","11,117.93262","1.1319","543.2881"
"102.77000","1.41694","11,116.28711","1.1358","543.2076"
"102.87000","1.41887","11,130.04004","1.1432","543.8797"
"102.97000","1.42081","11,156.50488","1.1507","545.1730"
"103.07000","1.42231","11,163.95410","1.1564","545.5370"
"103.17000","1.42394","11,175.05859","1.1627","546.0796"
"103.27000","1.42575","11,192.48145","1.1697","546.9310"
"103.37000","1.42769","11,211.99219","1.1771","547.8844"
"103.47000","1.42869","11,211.72559","1.1810","547.8713"
"103.57000","1.43044","11,221.81250","1.1877","548.3643"
"103.67000","1.43244","11,249.09473","1.1954","549.6974"
"103.77000","1.43394","11,254.78711","1.2012","549.9756"
"103.87000","1.43550","11,266.51953","1.2072","550.5489"
"103.97000","1.43756","11,287.35840","1.2151","551.5672"
"104.07000","1.43944","11,307.03906","1.2223","552.5289"
"104.17000","1.44050","11,305.57617","1.2264","552.4575"
"104.27000","1.44200","11,311.64551","1.2322","552.7540"
"104.37000","1.44419","11,340.04199","1.2406","554.1417"
"104.47000","1.44569","11,350.51074","1.2463","554.6532"
"104.57000","1.44725","11,359.81348","1.2524","555.1078"
"104.67000","1.44919","11,378.06348","1.2598","555.9996"
"104.77000","1.45112","11,396.23340","1.2673","556.8875"
"104.87000","1.45219","11,399.72949","1.2713","557.0583"
"104.97000","1.45356","11,402.15137","1.2766","557.1767"
"105.07000","1.45594","11,431.80664","1.2858","558.6259"
"105.17000","1.45744","11,443.81641","1.2915","559.2127"
"105.27000","1.45894","11,453.27148","1.2973","559.6747"
"105.37000","1.46069","11,466.29785","1.3040","560.3113"
"105.47000","1.46275","11,485.67871","1.3120","561.2584"
"105.57000","1.46400","11,495.70020","1.3168","561.7480"
"105.67000","1.46525","11,494.91895","1.3216","561.7098"
"105.77000","1.46762","11,522.13477","1.3307","563.0398"
"105.87000","1.46900","11,533.03027","1.3360","563.5722"
"105.97000","1.47056","11,542.72168","1.3420","564.0458"
"106.07000","1.47231","11,557.37500","1.3488","564.7618"
"106.17000","1.47425","11,575.31445","1.3562","565.6385"
"106.27000","1.47581","11,592.19141","1.3622","566.4632"
"106.37000","1.47687","11,588.85254","1.3663","566.3000"
"106.47000","1.47906","11,608.54199","1.3747","567.2621"
"106.57000","1.48075","11,628.95312","1.3812","568.2596"
"106.67000","1.48225","11,638.59766","1.3870","568.7308"
"106.77000","1.48400","11,651.11035","1.3937","569.3423"
"106.87000","1.48600","11,671.54785","1.4014","570.3410"
"106.97000","1.48750","11,685.68848","1.4072","571.0320"
"107.07000","1.48856","11,682.85254","1.4113","570.8934"
"107.17000","1.49069","11,700.53711","1.4194","571.7576"
"107.27000","1.49250","11,723.87793","1.4264","572.8981"
"107.37000","1.49406","11,732.69531","1.4324","573.3290"
"107.47000","1.49562","11,743.34082","1.4384","573.8492"
"107.57000","1.49744","11,759.40234","1.4454","574.6341"
"107.67000","1.49931","11,780.78320","1.4526","575.6789"
"107.77000","1.50031","11,777.88477","1.4564","575.5372"
"107.87000","1.50231","11,792.12598","1.4641","576.2332"
"107.97000","1.50412","11,817.59961","1.4711","577.4780"
"108.07000","1.50562","11,824.25098","1.4769","577.8030"
"108.17000","1.50719","11,835.14551","1.4829","578.3353"
"108.27000","1.50906","11,852.09863","1.4901","579.1638"
"108.37000","1.51106","11,874.89355","1.4978","580.2776"
"108.47000","1.51206","11,872.90820","1.5016","580.1807"
"108.57000","1.51375","11,882.64551","1.5081","580.6565"
"108.67000","1.51575","11,908.77051","1.5158","581.9331"
"108.77000","1.51731","11,918.40234","1.5218","582.4037"
"108.87000","1.51894","11,930.10742","1.5281","582.9758"
"108.97000","1.52075","11,946.60742","1.5350","583.7820"
"109.07000","1.52275","11,968.33496","1.5427","584.8438"
"109.17000","1.52375","11,969.23438","1.5466","584.8878"
"109.27000","1.52531","11,975.58398","1.5526","585.1980"
"109.37000","1.52750","12,004.44727","1.5610","586.6085"
"109.47000","1.52906","12,014.28223","1.5670","587.0891"
"109.57000","1.53062","12,024.65430","1.5730","587.5959"
"109.67000","1.53237","12,039.10156","1.5798","588.3019"
"109.77000","1.53444","12,059.25879","1.5877","589.2869"
"109.87000","1.53556","12,065.85254","1.5920","589.6091"
"109.97000","1.53700","12,068.15625","1.5976","589.7216"
"110.07000","1.53931","12,098.76660","1.6064","591.2175"
"110.17000","1.54069","12,106.48242","1.6117","591.5945"
"110.27000","1.54225","12,116.54395","1.6177","592.0861"
"110.37000","1.54400","12,132.02832","1.6245","592.8428"
"110.47000","1.54606","12,150.99902","1.6324","593.7698"
"110.57000","1.54737","12,163.06934","1.6375","594.3597"
"110.67000","1.54862","12,163.10449","1.6423","594.3614"
"110.77000","1.55081","12,187.61523","1.6507","595.5591"
"110.87000","1.55237","12,202.16797","1.6567","596.2703"
"110.97000","1.55394","12,213.39355","1.6627","596.8188"
"111.07000","1.55575","12,227.27637","1.6697","597.4972"
"111.17000","1.55775","12,248.20508","1.6774","598.5199"
"111.27000","1.55906","12,258.11816","1.6824","599.0043"
"111.37000","1.56019","12,257.92578","1.6867","598.9949"
"111.47000","1.56244","12,281.59277","1.6954","600.1514"
"111.57000","1.56406","12,298.15039","1.7016","600.9605"
"111.67000","1.56562","12,310.46387","1.7076","601.5622"
"111.77000","1.56725","12,320.90430","1.7139","602.0724"
"111.87000","1.56925","12,338.95312","1.7216","602.9544"
"111.97000","1.57087","12,357.01270","1.7278","603.8369"
"112.07000","1.57194","12,353.95703","1.7319","603.6876"
"112.17000","1.57406","12,373.00781","1.7401","604.6185"
"112.27000","1.57575","12,394.47070","1.7466","605.6673"
